"ts_code","symbol","name","area","industry","fullname","market","list_date"
"300281.SZ",300281,金明精机,广东,专用机械,广东金明精机股份有限公司,创业板,20111229
"300283.SZ",300283,温州宏丰,浙江,电气设备,温州宏丰电工合金股份有限公司,创业板,20120110
"300284.SZ",300284,苏交科,江苏,建筑工程,苏交科集团股份有限公司,创业板,20120110
"300285.SZ",300285,国瓷材料,山东,陶瓷,山东国瓷功能材料股份有限公司,创业板,20120113
"300286.SZ",300286,安科瑞,上海,电器仪表,安科瑞电气股份有限公司,创业板,20120113
"300287.SZ",300287,飞利信,北京,软件服务,北京飞利信科技股份有限公司,创业板,20120201
"300288.SZ",300288,朗玛信息,贵州,软件服务,贵阳朗玛信息技术股份有限公司,创业板,20120216
"300289.SZ",300289,利德曼,北京,医疗保健,北京利德曼生化股份有限公司,创业板,20120216
"300290.SZ",300290,荣科科技,辽宁,软件服务,荣科科技股份有限公司,创业板,20120216
"300291.SZ",300291,百纳千成,北京,影视音像,北京百纳千成影视股份有限公司,创业板,20120209
"300292.SZ",300292,吴通控股,江苏,软件服务,吴通控股集团股份有限公司,创业板,20120229
"300293.SZ",300293,蓝英装备,辽宁,专用机械,沈阳蓝英工业自动化装备股份有限公司,创业板,20120308
"300294.SZ",300294,博雅生物,江西,生物制药,华润博雅生物制药集团股份有限公司,创业板,20120308
"300295.SZ",300295,三六五网,江苏,互联网,江苏三六五网络股份有限公司,创业板,20120315
"300296.SZ",300296,利亚德,北京,半导体,利亚德光电股份有限公司,创业板,20120315
"300298.SZ",300298,三诺生物,湖南,医疗保健,三诺生物传感股份有限公司,创业板,20120319
"300299.SZ",300299,富春股份,福建,互联网,富春科技股份有限公司,创业板,20120319
"300300.SZ",300300,海峡创新,福建,软件服务,海峡创新互联网股份有限公司,创业板,20120319
"300302.SZ",300302,同有科技,北京,软件服务,北京同有飞骥科技股份有限公司,创业板,20120321
"300303.SZ",300303,聚飞光电,深圳,半导体,深圳市聚飞光电股份有限公司,创业板,20120319
"300304.SZ",300304,云意电气,江苏,汽车配件,江苏云意电气股份有限公司,创业板,20120321
"300305.SZ",300305,裕兴股份,江苏,塑料,江苏裕兴薄膜科技股份有限公司,创业板,20120329
"300306.SZ",300306,远方信息,浙江,电器仪表,杭州远方光电信息股份有限公司,创业板,20120329
"300307.SZ",300307,慈星股份,浙江,纺织机械,宁波慈星股份有限公司,创业板,20120329
"300308.SZ",300308,中际旭创,山东,通信设备,中际旭创股份有限公司,创业板,20120410
"300310.SZ",300310,宜通世纪,广东,通信设备,宜通世纪科技股份有限公司,创业板,20120425
"300311.SZ",300311,任子行,深圳,软件服务,任子行网络技术股份有限公司,创业板,20120425
"300313.SZ",300313,ST天山,新疆,农业综合,新疆天山畜牧生物工程股份有限公司,创业板,20120425
"300314.SZ",300314,戴维医疗,浙江,医疗保健,宁波戴维医疗器械股份有限公司,创业板,20120508
"300315.SZ",300315,掌趣科技,北京,互联网,北京掌趣科技股份有限公司,创业板,20120511
"300316.SZ",300316,晶盛机电,浙江,专用机械,浙江晶盛机电股份有限公司,创业板,20120511
"300317.SZ",300317,珈伟新能,深圳,半导体,珈伟新能源股份有限公司,创业板,20120511
"300318.SZ",300318,博晖创新,北京,医疗保健,北京博晖创新生物技术集团股份有限公司,创业板,20120523
"300319.SZ",300319,麦捷科技,深圳,元器件,深圳市麦捷微电子科技股份有限公司,创业板,20120523
"300320.SZ",300320,海达股份,江苏,橡胶,江阴海达橡塑股份有限公司,创业板,20120601
"300321.SZ",300321,同大股份,山东,塑料,山东同大海岛新材料股份有限公司,创业板,20120523
"300322.SZ",300322,硕贝德,广东,通信设备,惠州硕贝德无线科技股份有限公司,创业板,20120608
"300326.SZ",300326,凯利泰,上海,医疗保健,上海凯利泰医疗科技股份有限公司,创业板,20120613
"300327.SZ",300327,中颖电子,上海,半导体,中颖电子股份有限公司,创业板,20120613
"300328.SZ",300328,宜安科技,广东,小金属,东莞宜安科技股份有限公司,创业板,20120619
"300329.SZ",300329,海伦钢琴,浙江,文教休闲,海伦钢琴股份有限公司,创业板,20120619
"300331.SZ",300331,苏大维格,江苏,元器件,苏州苏大维格科技集团股份有限公司,创业板,20120628
"300332.SZ",300332,天壕环境,北京,供气供热,天壕环境股份有限公司,创业板,20120628
"300333.SZ",300333,兆日科技,深圳,软件服务,深圳兆日科技股份有限公司,创业板,20120628
"300334.SZ",300334,津膜科技,天津,水务,天津膜天膜科技股份有限公司,创业板,20120705
"300335.SZ",300335,迪森股份,广东,供气供热,广州迪森热能技术股份有限公司,创业板,20120710
"300337.SZ",300337,银邦股份,江苏,铝,银邦金属复合材料股份有限公司,创业板,20120718
"300339.SZ",300339,润和软件,江苏,软件服务,江苏润和软件股份有限公司,创业板,20120718
"300341.SZ",300341,麦克奥迪,福建,电气设备,麦克奥迪(厦门)电气股份有限公司,创业板,20120726
"300342.SZ",300342,天银机电,江苏,家用电器,常熟市天银机电股份有限公司,创业板,20120726
"300343.SZ",300343,联创股份,山东,化工原料,山东联创产业发展集团股份有限公司,创业板,20120801
"300344.SZ",300344,立方数科,安徽,软件服务,立方数科股份有限公司,创业板,20120801
"300345.SZ",300345,华民股份,湖南,机械基件,湖南华民控股集团股份有限公司,创业板,20120801
"300346.SZ",300346,南大光电,江苏,元器件,江苏南大光电材料股份有限公司,创业板,20120807
"300347.SZ",300347,泰格医药,浙江,医疗保健,杭州泰格医药科技股份有限公司,创业板,20120817
"300348.SZ",300348,长亮科技,深圳,软件服务,深圳市长亮科技股份有限公司,创业板,20120817
"300349.SZ",300349,金卡智能,浙江,电器仪表,金卡智能集团股份有限公司,创业板,20120817
"300350.SZ",300350,华鹏飞,深圳,仓储物流,华鹏飞股份有限公司,创业板,20120821
"300351.SZ",300351,永贵电器,浙江,运输设备,浙江永贵电器股份有限公司,创业板,20120920
"300352.SZ",300352,北信源,北京,软件服务,北京北信源软件股份有限公司,创业板,20120912
"300353.SZ",300353,东土科技,北京,通信设备,北京东土科技股份有限公司,创业板,20120927
"300354.SZ",300354,东华测试,江苏,电器仪表,江苏东华测试技术股份有限公司,创业板,20120920
"300355.SZ",300355,蒙草生态,内蒙,环境保护,蒙草生态环境(集团)股份有限公司,创业板,20120927
"300357.SZ",300357,我武生物,浙江,生物制药,浙江我武生物科技股份有限公司,创业板,20140121
"300358.SZ",300358,楚天科技,湖南,医疗保健,楚天科技股份有限公司,创业板,20140121
"300359.SZ",300359,全通教育,广东,文教休闲,全通教育集团(广东)股份有限公司,创业板,20140121
"300360.SZ",300360,炬华科技,浙江,电器仪表,杭州炬华科技股份有限公司,创业板,20140121
"300363.SZ",300363,博腾股份,重庆,化学制药,重庆博腾制药科技股份有限公司,创业板,20140129
"300364.SZ",300364,中文在线,北京,出版业,中文在线数字出版集团股份有限公司,创业板,20150121
"300365.SZ",300365,恒华科技,北京,软件服务,北京恒华伟业科技股份有限公司,创业板,20140123
"300366.SZ",300366,创意信息,四川,软件服务,创意信息技术股份有限公司,创业板,20140127
"300368.SZ",300368,汇金股份,河北,IT设备,河北汇金集团股份有限公司,创业板,20140123
"300369.SZ",300369,绿盟科技,北京,软件服务,绿盟科技集团股份有限公司,创业板,20140129
"300371.SZ",300371,汇中股份,河北,电器仪表,汇中仪表股份有限公司,创业板,20140123
"300373.SZ",300373,扬杰科技,江苏,半导体,扬州扬杰电子科技股份有限公司,创业板,20140123
"300374.SZ",300374,中铁装配,北京,其他建材,中铁装配式建筑股份有限公司,创业板,20150319
"300375.SZ",300375,鹏翎股份,天津,汽车配件,天津鹏翎集团股份有限公司,创业板,20140127
"300376.SZ",300376,易事特,广东,电气设备,易事特集团股份有限公司,创业板,20140127
"300377.SZ",300377,赢时胜,深圳,软件服务,深圳市赢时胜信息技术股份有限公司,创业板,20140127
"300378.SZ",300378,鼎捷软件,上海,软件服务,鼎捷软件股份有限公司,创业板,20140127
"300379.SZ",300379,东方通,北京,软件服务,北京东方通科技股份有限公司,创业板,20140128
"300380.SZ",300380,安硕信息,上海,软件服务,上海安硕信息技术股份有限公司,创业板,20140128
"300381.SZ",300381,溢多利,广东,化学制药,广东溢多利生物科技股份有限公司,创业板,20140128
"300382.SZ",300382,斯莱克,江苏,专用机械,苏州斯莱克精密设备股份有限公司,创业板,20140129
"300383.SZ",300383,光环新网,北京,电信运营,北京光环新网科技股份有限公司,创业板,20140129
"300384.SZ",300384,三联虹普,北京,建筑工程,北京三联虹普新合纤技术服务股份有限公司,创业板,20140801
"300385.SZ",300385,雪浪环境,江苏,环境保护,无锡雪浪环境科技股份有限公司,创业板,20140626
"300386.SZ",300386,飞天诚信,北京,软件服务,飞天诚信科技股份有限公司,创业板,20140626
"300387.SZ",300387,富邦股份,湖北,农药化肥,湖北富邦科技股份有限公司,创业板,20140702
"300388.SZ",300388,节能国祯,安徽,环境保护,中节能国祯环保科技股份有限公司,创业板,20140801
"300389.SZ",300389,艾比森,深圳,半导体,深圳市艾比森光电股份有限公司,创业板,20140801
"300390.SZ",300390,天华超净,江苏,电气设备,苏州天华超净科技股份有限公司,创业板,20140731
"300391.SZ",300391,长药控股,山东,中成药,长江医药控股股份有限公司,创业板,20140801
"300394.SZ",300394,天孚通信,江苏,通信设备,苏州天孚光通信股份有限公司,创业板,20150217
"300395.SZ",300395,菲利华,湖北,玻璃,湖北菲利华石英玻璃股份有限公司,创业板,20140910
"300396.SZ",300396,迪瑞医疗,吉林,医疗保健,迪瑞医疗科技股份有限公司,创业板,20140910
"300397.SZ",300397,天和防务,陕西,通信设备,西安天和防务技术股份有限公司,创业板,20140910
"300398.SZ",300398,飞凯材料,上海,化工原料,上海飞凯材料科技股份有限公司,创业板,20141009
"300399.SZ",300399,天利科技,江西,互联网,江西天利科技股份有限公司,创业板,20141009
"300400.SZ",300400,劲拓股份,深圳,专用机械,深圳市劲拓自动化设备股份有限公司,创业板,20141010
"300401.SZ",300401,花园生物,浙江,化学制药,浙江花园生物高科股份有限公司,创业板,20141009
"300402.SZ",300402,宝色股份,江苏,专用机械,南京宝色股份公司,创业板,20141010
"300403.SZ",300403,汉宇集团,广东,家用电器,汉宇集团股份有限公司,创业板,20141030
"300404.SZ",300404,博济医药,广东,医疗保健,博济医药科技股份有限公司,创业板,20150424
"300405.SZ",300405,科隆股份,辽宁,化工原料,辽宁科隆精细化工股份有限公司,创业板,20141030
"300406.SZ",300406,九强生物,北京,医疗保健,北京九强生物技术股份有限公司,创业板,20141030
"300407.SZ",300407,凯发电气,天津,电气设备,天津凯发电气股份有限公司,创业板,20141203
"300408.SZ",300408,三环集团,广东,元器件,潮州三环(集团)股份有限公司,创业板,20141203
"300409.SZ",300409,道氏技术,广东,电气设备,广东道氏技术股份有限公司,创业板,20141203
"300410.SZ",300410,正业科技,广东,电器仪表,广东正业科技股份有限公司,创业板,20141231
"300411.SZ",300411,金盾股份,浙江,专用机械,浙江金盾风机股份有限公司,创业板,20141231
"300412.SZ",300412,迦南科技,浙江,医疗保健,浙江迦南科技股份有限公司,创业板,20141231
"300413.SZ",300413,芒果超媒,湖南,影视音像,芒果超媒股份有限公司,创业板,20150121
"300414.SZ",300414,中光防雷,四川,通信设备,四川中光防雷科技股份有限公司,创业板,20150513
"300415.SZ",300415,伊之密,广东,专用机械,伊之密股份有限公司,创业板,20150123
"300416.SZ",300416,苏试试验,江苏,电器仪表,苏州苏试试验集团股份有限公司,创业板,20150122
"300417.SZ",300417,南华仪器,广东,电器仪表,佛山市南华仪器股份有限公司,创业板,20150123
"300418.SZ",300418,昆仑万维,北京,互联网,昆仑万维科技股份有限公司,创业板,20150121
"300420.SZ",300420,五洋停车,江苏,机械基件,江苏五洋停车产业集团股份有限公司,创业板,20150217
"300421.SZ",300421,力星股份,江苏,机械基件,江苏力星通用钢球股份有限公司,创业板,20150217
"300422.SZ",300422,博世科,广西,环境保护,广西博世科环保科技股份有限公司,创业板,20150217
"300423.SZ",300423,昇辉科技,山东,电气设备,昇辉智能科技股份有限公司,创业板,20150217
